id,display_name,works_count,h_index,country_code,works_api_url
https://openalex.org/A5066901038,Sheryl Hui-Xian Ng,62,19,SG,https://api.openalex.org/works?filter=author.id:A5066901038
https://openalex.org/A5056015605,Anna M. Lieb,2,2,US,https://api.openalex.org/works?filter=author.id:A5056015605
https://openalex.org/A5098344773,University of London. Les Back Goldsmiths' College,1,1,,https://api.openalex.org/works?filter=author.id:A5098344773
https://openalex.org/A5096477018,Liberal Arts Computer Science Consortium,1,1,,https://api.openalex.org/works?filter=author.id:A5096477018
https://openalex.org/A5109187560,Xiao-Ming Yin,101,64,CN,https://api.openalex.org/works?filter=author.id:A5109187560
https://openalex.org/A5095510348,B. Wang Tsinghua University,2,1,CN,https://api.openalex.org/works?filter=author.id:A5095510348
https://openalex.org/A5064995758,Stuart Duncan Smith,8,6,NL,https://api.openalex.org/works?filter=author.id:A5064995758
https://openalex.org/A5062030841,Hans-Christoph Quelle,6,3,FR,https://api.openalex.org/works?filter=author.id:A5062030841
https://openalex.org/A5077228817,Peter N. Dodds,268,69,US,https://api.openalex.org/works?filter=author.id:A5077228817
https://openalex.org/A5064735018,Niccolò Pescetelli,57,11,GB,https://api.openalex.org/works?filter=author.id:A5064735018
https://openalex.org/A5008439962,Stefan M. Herzog,124,26,CH,https://api.openalex.org/works?filter=author.id:A5008439962
https://openalex.org/A5012265353,Nina J. Wang,43,14,NO,https://api.openalex.org/works?filter=author.id:A5012265353
https://openalex.org/A5004831881,The Lancet Public Health,94,17,,https://api.openalex.org/works?filter=author.id:A5004831881
https://openalex.org/A5108514130,Natalie A Castro,1,1,AU,https://api.openalex.org/works?filter=author.id:A5108514130
https://openalex.org/A5038076018,Head Northwestern University Medical School,1,1,,https://api.openalex.org/works?filter=author.id:A5038076018
https://openalex.org/A5075585231,Samuel P. Fraiberger,50,14,US,https://api.openalex.org/works?filter=author.id:A5075585231
https://openalex.org/A5041299495,James W. Crissman,26,13,US,https://api.openalex.org/works?filter=author.id:A5041299495
https://openalex.org/A5044191812,Vinícius Andrade Brei,63,14,BR,https://api.openalex.org/works?filter=author.id:A5044191812
https://openalex.org/A5096557853,Louisiana State University,1,1,US,https://api.openalex.org/works?filter=author.id:A5096557853
https://openalex.org/A5058457102,Ayan-Yue Gupta,22,2,GB,https://api.openalex.org/works?filter=author.id:A5058457102
https://openalex.org/A5028932589,Akira Gotō,558,44,JP,https://api.openalex.org/works?filter=author.id:A5028932589
https://openalex.org/A5036535243,Burak Özturan,30,4,TR,https://api.openalex.org/works?filter=author.id:A5036535243
https://openalex.org/A5072090727,The Jin Ai,41,7,TH,https://api.openalex.org/works?filter=author.id:A5072090727
https://openalex.org/A5091158444,Louis M. Chu,102,25,BR,https://api.openalex.org/works?filter=author.id:A5091158444
https://openalex.org/A5039092140,Madison K. Landry,1,1,US,https://api.openalex.org/works?filter=author.id:A5039092140
https://openalex.org/A5011857931,Bhargav Srinivasa Desikan,20,6,IT,https://api.openalex.org/works?filter=author.id:A5011857931
https://openalex.org/A5063223563,Paramveer S. Dhillon,69,17,US,https://api.openalex.org/works?filter=author.id:A5063223563
https://openalex.org/A5112943904,Felix Patrick Sedgwick Wallis,1,0,GB,https://api.openalex.org/works?filter=author.id:A5112943904
https://openalex.org/A5107379548,Nan M. Laird,380,99,US,https://api.openalex.org/works?filter=author.id:A5107379548
https://openalex.org/A5066951068,Amir Tohidi Kalorazi,1,0,,https://api.openalex.org/works?filter=author.id:A5066951068
https://openalex.org/A5067880123,David F. Gendreau,2,2,US,https://api.openalex.org/works?filter=author.id:A5067880123
https://openalex.org/A5004671843,Leonor Maria Pacheco Santos,244,37,MZ,https://api.openalex.org/works?filter=author.id:A5004671843
https://openalex.org/A5111535056,Gyeong Man Choi,132,36,US,https://api.openalex.org/works?filter=author.id:A5111535056
https://openalex.org/A5097499093,Science and Technology Department Royal Society of Chemistry,1,1,,https://api.openalex.org/works?filter=author.id:A5097499093
https://openalex.org/A5057805246,Tristram J. Alexander,112,25,AU,https://api.openalex.org/works?filter=author.id:A5057805246
https://openalex.org/A5063618782,Sang Hoon Chae,68,25,KR,https://api.openalex.org/works?filter=author.id:A5063618782
https://openalex.org/A5041120433,Zheng‐Xiang Li,487,100,CN,https://api.openalex.org/works?filter=author.id:A5041120433
https://openalex.org/A5081816161,Saran Tenzin Tamang,17,6,LK,https://api.openalex.org/works?filter=author.id:A5081816161
https://openalex.org/A5035112177,Johann Demetrio Gaebler,1,1,,https://api.openalex.org/works?filter=author.id:A5035112177
https://openalex.org/A5076145498,Miftahul Jannat Mokarrama,6,4,BD,https://api.openalex.org/works?filter=author.id:A5076145498
https://openalex.org/A5100640251,Qiwei Li,216,26,US,https://api.openalex.org/works?filter=author.id:A5100640251
https://openalex.org/A5004596083,Fırat Duruşan,20,5,TR,https://api.openalex.org/works?filter=author.id:A5004596083
https://openalex.org/A5034406723,Luca Maria Aiello,223,36,IT,https://api.openalex.org/works?filter=author.id:A5034406723
https://openalex.org/A5113325281,H. Christina Fan,21,13,US,https://api.openalex.org/works?filter=author.id:A5113325281
https://openalex.org/A5011195481,Manoel Horta Ribeiro,110,14,BR,https://api.openalex.org/works?filter=author.id:A5011195481
https://openalex.org/A5089054864,David D. Fang,222,43,CN,https://api.openalex.org/works?filter=author.id:A5089054864
https://openalex.org/A5037009852,Yang Zou,96,38,CN,https://api.openalex.org/works?filter=author.id:A5037009852
https://openalex.org/A5007178020,Yoshi Meke Bird,2,1,,https://api.openalex.org/works?filter=author.id:A5007178020
https://openalex.org/A5111458986,Eric G. Manning,98,16,US,https://api.openalex.org/works?filter=author.id:A5111458986
https://openalex.org/A5002034958,Christopher M. Danforth,209,33,US,https://api.openalex.org/works?filter=author.id:A5002034958
https://openalex.org/A5022229311,James Alex Bonus,38,12,US,https://api.openalex.org/works?filter=author.id:A5022229311
https://openalex.org/A5006251372,Jonas A. Schlicht,1,1,NL,https://api.openalex.org/works?filter=author.id:A5006251372
https://openalex.org/A5065210070,Hsuan‐Wei Lee,66,14,US,https://api.openalex.org/works?filter=author.id:A5065210070
https://openalex.org/A5079825006,Thomas W. Malone,245,60,US,https://api.openalex.org/works?filter=author.id:A5079825006
https://openalex.org/A5085600426,Cameron Alexander Hurd Price,31,20,GB,https://api.openalex.org/works?filter=author.id:A5085600426
https://openalex.org/A5015718160,Marie‐Laure Charpignon,65,12,US,https://api.openalex.org/works?filter=author.id:A5015718160
https://openalex.org/A5069900066,Chien‐Hong Cheng,810,87,IN,https://api.openalex.org/works?filter=author.id:A5069900066
https://openalex.org/A5006183921,Cheng-Yang Fu,32,13,TW,https://api.openalex.org/works?filter=author.id:A5006183921
https://openalex.org/A5112309835,Pierre‐Yves Oudeyer,330,41,FR,https://api.openalex.org/works?filter=author.id:A5112309835
https://openalex.org/A5058375770,David Gordon Wall,1,0,,https://api.openalex.org/works?filter=author.id:A5058375770
https://openalex.org/A5091914090,Chao‐Ping Hsu,193,41,CN,https://api.openalex.org/works?filter=author.id:A5091914090
https://openalex.org/A5112752610,Yilang Peng,34,11,US,https://api.openalex.org/works?filter=author.id:A5112752610
https://openalex.org/A5101327306,Danishjeet Singh,4,1,US,https://api.openalex.org/works?filter=author.id:A5101327306
https://openalex.org/A5054806059,Qiusi Sun,8,6,US,https://api.openalex.org/works?filter=author.id:A5054806059
https://openalex.org/A5013508523,Thomas Davidson,44,13,US,https://api.openalex.org/works?filter=author.id:A5013508523
https://openalex.org/A5032431129,Pedro Ramaciotti Morales,64,8,FR,https://api.openalex.org/works?filter=author.id:A5032431129
https://openalex.org/A5106113037,Herman Brunborg,1,1,,https://api.openalex.org/works?filter=author.id:A5106113037
https://openalex.org/A5092160841,Denis Hudon,2,1,,https://api.openalex.org/works?filter=author.id:A5092160841
https://openalex.org/A5079161259,Aleksi Aaltonen,44,9,FI,https://api.openalex.org/works?filter=author.id:A5079161259
https://openalex.org/A5065544460,Attila Varga,211,30,US,https://api.openalex.org/works?filter=author.id:A5065544460
https://openalex.org/A5041202312,Isamar Troncoso,11,5,US,https://api.openalex.org/works?filter=author.id:A5041202312
https://openalex.org/A5082554858,Akira Matsui,637,53,JP,https://api.openalex.org/works?filter=author.id:A5082554858
https://openalex.org/A5050704425,Liwei Shen,50,15,CN,https://api.openalex.org/works?filter=author.id:A5050704425
https://openalex.org/A5062842171,Shang‐Tian Yang,370,74,US,https://api.openalex.org/works?filter=author.id:A5062842171
https://openalex.org/A5054707908,David Rothschild,222,26,US,https://api.openalex.org/works?filter=author.id:A5054707908
https://openalex.org/A5023211206,Yuhao Du,26,8,CN,https://api.openalex.org/works?filter=author.id:A5023211206
https://openalex.org/A5015761687,Duccio Piovani,21,6,IT,https://api.openalex.org/works?filter=author.id:A5015761687
https://openalex.org/A5086453253,Emilio Zagheni,195,34,CN,https://api.openalex.org/works?filter=author.id:A5086453253
https://openalex.org/A5111667138,Laura E. Nelson,20,12,US,https://api.openalex.org/works?filter=author.id:A5111667138
https://openalex.org/A5095335105,Indraneel Mane,1,0,,https://api.openalex.org/works?filter=author.id:A5095335105
https://openalex.org/A5114469997,Jonathan Vincentius,1,0,,https://api.openalex.org/works?filter=author.id:A5114469997
https://openalex.org/A5048697208,Fynn Bachmann,5,2,DE,https://api.openalex.org/works?filter=author.id:A5048697208
https://openalex.org/A5086981709,Mareike Wieland,8,5,DE,https://api.openalex.org/works?filter=author.id:A5086981709
https://openalex.org/A5040820784,Afsaneh Razi,48,14,US,https://api.openalex.org/works?filter=author.id:A5040820784
https://openalex.org/A5100429494,Wonjae Lee,149,20,US,https://api.openalex.org/works?filter=author.id:A5100429494
https://openalex.org/A5046436956,Gi Hyeon Seo,68,18,KR,https://api.openalex.org/works?filter=author.id:A5046436956
https://openalex.org/A5102688812,Huayin Luo,4,1,CA,https://api.openalex.org/works?filter=author.id:A5102688812
https://openalex.org/A5035190493,Chaeeun Han,2,1,US,https://api.openalex.org/works?filter=author.id:A5035190493
https://openalex.org/A5100740618,Hao Peng,369,43,CN,https://api.openalex.org/works?filter=author.id:A5100740618
https://openalex.org/A5022754313,Hause Lin,75,16,CA,https://api.openalex.org/works?filter=author.id:A5022754313
https://openalex.org/A5007368682,Andrea Musso,39,10,IT,https://api.openalex.org/works?filter=author.id:A5007368682
https://openalex.org/A5052300568,Tongjing Wang,6,6,CN,https://api.openalex.org/works?filter=author.id:A5052300568
https://openalex.org/A5048359632,A. De Angelis,1185,123,DK,https://api.openalex.org/works?filter=author.id:A5048359632
https://openalex.org/A5102800569,Wenrui Huang,217,35,US,https://api.openalex.org/works?filter=author.id:A5102800569
https://openalex.org/A5025356846,Ishaan Gupta,99,18,IN,https://api.openalex.org/works?filter=author.id:A5025356846
https://openalex.org/A5109273952,Müge Finkel,5,2,US,https://api.openalex.org/works?filter=author.id:A5109273952
https://openalex.org/A5058483432,Elizabeth Sutherland,45,11,US,https://api.openalex.org/works?filter=author.id:A5058483432
https://openalex.org/A5045405023,Xining Liao,5,4,CN,https://api.openalex.org/works?filter=author.id:A5045405023
https://openalex.org/A5071958088,Tessa Masis,2,1,,https://api.openalex.org/works?filter=author.id:A5071958088
https://openalex.org/A5037708423,Yphtach Lelkes,179,31,ZA,https://api.openalex.org/works?filter=author.id:A5037708423
https://openalex.org/A5100435296,Wei Zhong,290,48,CN,https://api.openalex.org/works?filter=author.id:A5100435296
https://openalex.org/A5027709403,Layla Bouzoubaa,22,6,US,https://api.openalex.org/works?filter=author.id:A5027709403
https://openalex.org/A5100353673,Hao Chen,5192,124,CN,https://api.openalex.org/works?filter=author.id:A5100353673
https://openalex.org/A5088460626,Wing-Yue Geoffrey Louie,42,12,CA,https://api.openalex.org/works?filter=author.id:A5088460626
https://openalex.org/A5066924384,Zening Duan,8,5,US,https://api.openalex.org/works?filter=author.id:A5066924384
https://openalex.org/A5010318820,Takayuki Mizuno,227,29,JP,https://api.openalex.org/works?filter=author.id:A5010318820
https://openalex.org/A5073672615,Grant Schoenebeck,137,21,US,https://api.openalex.org/works?filter=author.id:A5073672615
https://openalex.org/A5038833789,Julia Mendelsohn,22,9,US,https://api.openalex.org/works?filter=author.id:A5038833789
https://openalex.org/A5081967253,Naim Bro,16,5,CL,https://api.openalex.org/works?filter=author.id:A5081967253
https://openalex.org/A5104597850,Social Sciences Foundation Course Team,1,1,GB,https://api.openalex.org/works?filter=author.id:A5104597850
https://openalex.org/A5059645286,Robert West,2611,130,GB,https://api.openalex.org/works?filter=author.id:A5059645286
https://openalex.org/A5046226201,Bojan Simoski,14,4,US,https://api.openalex.org/works?filter=author.id:A5046226201
https://openalex.org/A5109934997,John Diaz,7,5,US,https://api.openalex.org/works?filter=author.id:A5109934997
https://openalex.org/A5080654534,Francisco Garcia Bulle Bueno,10,5,AU,https://api.openalex.org/works?filter=author.id:A5080654534
https://openalex.org/A5077079991,Friedolin Merhout,15,9,US,https://api.openalex.org/works?filter=author.id:A5077079991
https://openalex.org/A5052391231,Lucia Zheng,9,6,US,https://api.openalex.org/works?filter=author.id:A5052391231
https://openalex.org/A5037188851,David Gamba,5,1,,https://api.openalex.org/works?filter=author.id:A5037188851
https://openalex.org/A5059509038,Silvia Giordano,551,74,IT,https://api.openalex.org/works?filter=author.id:A5059509038
https://openalex.org/A5084817430,Francesco Salvi,9,3,IT,https://api.openalex.org/works?filter=author.id:A5084817430
https://openalex.org/A5066733214,Tauhid Zaman,84,20,US,https://api.openalex.org/works?filter=author.id:A5066733214
https://openalex.org/A5037507641,Alexander Wenz,50,15,DE,https://api.openalex.org/works?filter=author.id:A5037507641
https://openalex.org/A5103986653,Debarati Das,28,10,IN,https://api.openalex.org/works?filter=author.id:A5103986653
https://openalex.org/A5038367813,Neil Sehgal,34,13,US,https://api.openalex.org/works?filter=author.id:A5038367813
https://openalex.org/A5080628687,Hyo Sung Jung,61,27,KR,https://api.openalex.org/works?filter=author.id:A5080628687
https://openalex.org/A5028851796,Spencer Caplan,18,4,US,https://api.openalex.org/works?filter=author.id:A5028851796
https://openalex.org/A5101617772,Weiyu Li,89,27,CN,https://api.openalex.org/works?filter=author.id:A5101617772
https://openalex.org/A5074705403,Sagar Kumar,49,10,,https://api.openalex.org/works?filter=author.id:A5074705403
https://openalex.org/A5067073060,Valerie Hase,44,10,DE,https://api.openalex.org/works?filter=author.id:A5067073060
https://openalex.org/A5100397455,Yang Yang,675,146,CN,https://api.openalex.org/works?filter=author.id:A5100397455
https://openalex.org/A5047413956,Levin Brinkmann,7,3,GB,https://api.openalex.org/works?filter=author.id:A5047413956
https://openalex.org/A5074089902,Saskia de Pee,230,49,GB,https://api.openalex.org/works?filter=author.id:A5074089902
https://openalex.org/A5101922300,Stephanie Wang,69,11,US,https://api.openalex.org/works?filter=author.id:A5101922300
https://openalex.org/A5034208573,Georgina Curto,13,1,ES,https://api.openalex.org/works?filter=author.id:A5034208573
https://openalex.org/A5100333917,Michael Liu,106,23,,https://api.openalex.org/works?filter=author.id:A5100333917
https://openalex.org/A5100629298,Yue Yang,192,45,CN,https://api.openalex.org/works?filter=author.id:A5100629298
https://openalex.org/A5091610280,Carl Colglazier,4,1,US,https://api.openalex.org/works?filter=author.id:A5091610280
https://openalex.org/A5071165387,Mirta Galešić,192,44,US,https://api.openalex.org/works?filter=author.id:A5071165387
https://openalex.org/A5008452854,Rebekah Tromble,50,16,NL,https://api.openalex.org/works?filter=author.id:A5008452854
https://openalex.org/A5081990518,Megan Brown,38,13,US,https://api.openalex.org/works?filter=author.id:A5081990518
https://openalex.org/A5063612283,Segun Taofeek Aroyehun,27,7,MX,https://api.openalex.org/works?filter=author.id:A5063612283
https://openalex.org/A5068819495,Luca Pappalardo,171,32,US,https://api.openalex.org/works?filter=author.id:A5068819495
https://openalex.org/A5093975982,Mai Alkhamissi,2,1,,https://api.openalex.org/works?filter=author.id:A5093975982
https://openalex.org/A5019373396,Linnea Gandhi,11,8,US,https://api.openalex.org/works?filter=author.id:A5019373396
https://openalex.org/A5063365763,Yukun Yang,91,28,CN,https://api.openalex.org/works?filter=author.id:A5063365763
https://openalex.org/A5012236452,Andrew Renninger,17,3,US,https://api.openalex.org/works?filter=author.id:A5012236452
https://openalex.org/A5097906508,Tokyo Medical and Dental University Buerger Disease Research Group,1,1,JP,https://api.openalex.org/works?filter=author.id:A5097906508
https://openalex.org/A5107592070,Eunbin Ha,1,1,US,https://api.openalex.org/works?filter=author.id:A5107592070
https://openalex.org/A5022977763,International Federation of Institutes for Advanced Studies,1,1,SE,https://api.openalex.org/works?filter=author.id:A5022977763
https://openalex.org/A5063445465,Drew Dimmery,35,6,US,https://api.openalex.org/works?filter=author.id:A5063445465
https://openalex.org/A5006566063,Donghyun Kang,39,12,US,https://api.openalex.org/works?filter=author.id:A5006566063
https://openalex.org/A5088539840,Esteban Moro,176,37,FR,https://api.openalex.org/works?filter=author.id:A5088539840
https://openalex.org/A5100442044,Tingting Liu,417,45,CN,https://api.openalex.org/works?filter=author.id:A5100442044
https://openalex.org/A5020790791,Samar Haider,7,3,US,https://api.openalex.org/works?filter=author.id:A5020790791
https://openalex.org/A5002187701,Jaideep Srivastava,541,50,KR,https://api.openalex.org/works?filter=author.id:A5002187701
https://openalex.org/A5001887300,Mateusz Nurek,8,2,PL,https://api.openalex.org/works?filter=author.id:A5001887300
https://openalex.org/A5087471530,Allison Koenecke,40,8,US,https://api.openalex.org/works?filter=author.id:A5087471530
https://openalex.org/A5107379548,Nan M. Laird,380,99,US,https://api.openalex.org/works?filter=author.id:A5107379548
https://openalex.org/A5100383082,Ying Chen,1370,103,CN,https://api.openalex.org/works?filter=author.id:A5100383082
https://openalex.org/A5110796687,Mizuki Sakai,20,12,JP,https://api.openalex.org/works?filter=author.id:A5110796687
https://openalex.org/A5030406488,Shelby Grossman,77,8,US,https://api.openalex.org/works?filter=author.id:A5030406488
https://openalex.org/A5074354806,Ádám Stefkovics,37,5,HU,https://api.openalex.org/works?filter=author.id:A5074354806
https://openalex.org/A5041252321,Stuart Soroka,281,55,CA,https://api.openalex.org/works?filter=author.id:A5041252321
https://openalex.org/A5024623417,Ross Dahlke,12,4,US,https://api.openalex.org/works?filter=author.id:A5024623417
https://openalex.org/A5001211242,Susan Athey,473,69,CM,https://api.openalex.org/works?filter=author.id:A5001211242
https://openalex.org/A5027363334,Chu Jie Jiessie Tie,1,1,CA,https://api.openalex.org/works?filter=author.id:A5027363334
https://openalex.org/A5110367937,Xiuqi Yang,25,5,US,https://api.openalex.org/works?filter=author.id:A5110367937
https://openalex.org/A5001319317,Yanbang Wang,36,12,CN,https://api.openalex.org/works?filter=author.id:A5001319317
https://openalex.org/A5055710645,Jon Kleinberg,680,121,GB,https://api.openalex.org/works?filter=author.id:A5055710645
https://openalex.org/A5011779415,Regina Ruane,12,4,US,https://api.openalex.org/works?filter=author.id:A5011779415
https://openalex.org/A5086501120,Fernanda Ferreira,239,56,US,https://api.openalex.org/works?filter=author.id:A5086501120
https://openalex.org/A5051193196,Aritra Dasgupta,68,17,US,https://api.openalex.org/works?filter=author.id:A5051193196
https://openalex.org/A5014394213,Xuechunzi Bai,33,10,US,https://api.openalex.org/works?filter=author.id:A5014394213
https://openalex.org/A5019198452,Kushagra Tiwari,1,1,IN,https://api.openalex.org/works?filter=author.id:A5019198452
https://openalex.org/A5027112658,Sijia Yang,75,16,CN,https://api.openalex.org/works?filter=author.id:A5027112658
https://openalex.org/A5025211180,Andrea Forte,150,32,US,https://api.openalex.org/works?filter=author.id:A5025211180
https://openalex.org/A5025112887,Artem Kuriksha,5,2,US,https://api.openalex.org/works?filter=author.id:A5025112887
https://openalex.org/A5078906245,Antonio Longa,33,7,IT,https://api.openalex.org/works?filter=author.id:A5078906245
https://openalex.org/A5046955571,Peter Meylakhs,33,12,RU,https://api.openalex.org/works?filter=author.id:A5046955571
https://openalex.org/A5047497228,Rodrigo Plaza-Pedroche,17,5,ES,https://api.openalex.org/works?filter=author.id:A5047497228
https://openalex.org/A5075527094,Luca Verginer,39,7,IT,https://api.openalex.org/works?filter=author.id:A5075527094
https://openalex.org/A5100444190,Yichi Zhang,108,29,CN,https://api.openalex.org/works?filter=author.id:A5100444190
https://openalex.org/A5002041772,Dashun Wang,158,34,US,https://api.openalex.org/works?filter=author.id:A5002041772
https://openalex.org/A5113057263,Difan Jiao,3,0,,https://api.openalex.org/works?filter=author.id:A5113057263
https://openalex.org/A5046445911,Serina Chang,27,9,US,https://api.openalex.org/works?filter=author.id:A5046445911
https://openalex.org/A5035190383,Kanghyun Cho,1,1,US,https://api.openalex.org/works?filter=author.id:A5035190383
https://openalex.org/A5075837940,Diane Dagyong Kim,2,0,US,https://api.openalex.org/works?filter=author.id:A5075837940
https://openalex.org/A5091272738,Jure Leskovec,661,138,US,https://api.openalex.org/works?filter=author.id:A5091272738
https://openalex.org/A5014437029,Jana Lasser,116,15,DE,https://api.openalex.org/works?filter=author.id:A5014437029
https://openalex.org/A5065317288,Rukun Zhang,3,2,CN,https://api.openalex.org/works?filter=author.id:A5065317288
https://openalex.org/A5013327023,Munjung Kim,4,1,KR,https://api.openalex.org/works?filter=author.id:A5013327023
https://openalex.org/A5100650085,Qi Yang,454,88,CN,https://api.openalex.org/works?filter=author.id:A5100650085
https://openalex.org/A5032167625,David J. Blok,47,17,GB,https://api.openalex.org/works?filter=author.id:A5032167625
https://openalex.org/A5087362167,Junghyun Lim,74,19,KR,https://api.openalex.org/works?filter=author.id:A5087362167
https://openalex.org/A5100746010,Yixuan Liu,213,29,CN,https://api.openalex.org/works?filter=author.id:A5100746010
https://openalex.org/A5095793860,American Political Science Association Task Force,1,1,,https://api.openalex.org/works?filter=author.id:A5095793860
https://openalex.org/A5033574079,Piotr Sapieżyński,63,20,DK,https://api.openalex.org/works?filter=author.id:A5033574079
https://openalex.org/A5007166081,Ichiro Sakata,129,34,JP,https://api.openalex.org/works?filter=author.id:A5007166081
https://openalex.org/A5057083249,Michelle Vaccaro,8,3,US,https://api.openalex.org/works?filter=author.id:A5057083249
https://openalex.org/A5101709189,Min Cho,317,51,ET,https://api.openalex.org/works?filter=author.id:A5101709189
https://openalex.org/A5100766043,David García,333,57,CO,https://api.openalex.org/works?filter=author.id:A5100766043
https://openalex.org/A5100267327,Applied Science.....,3,3,,https://api.openalex.org/works?filter=author.id:A5100267327
https://openalex.org/A5007924006,Aria Pessianzadeh,2,1,US,https://api.openalex.org/works?filter=author.id:A5007924006
https://openalex.org/A5020614234,Kehang Zhu,9,3,SK,https://api.openalex.org/works?filter=author.id:A5020614234
https://openalex.org/A5040192490,Arianna Pera,7,2,DK,https://api.openalex.org/works?filter=author.id:A5040192490
https://openalex.org/A5075885830,Jennifer F. Ha,97,14,US,https://api.openalex.org/works?filter=author.id:A5075885830
https://openalex.org/A5097713744,Sidney Xiang,1,0,US,https://api.openalex.org/works?filter=author.id:A5097713744
https://openalex.org/A5020533147,Gordon Pennycook,257,67,PL,https://api.openalex.org/works?filter=author.id:A5020533147
https://openalex.org/A5004281470,Deb Roy,289,41,US,https://api.openalex.org/works?filter=author.id:A5004281470
https://openalex.org/A5108220394,Ranjit Kumar Chandra,126,32,US,https://api.openalex.org/works?filter=author.id:A5108220394
https://openalex.org/A5043985975,Yixin Dai,26,11,US,https://api.openalex.org/works?filter=author.id:A5043985975
https://openalex.org/A5013453635,Yuze Sui,3,1,US,https://api.openalex.org/works?filter=author.id:A5013453635
https://openalex.org/A5020846103,Nanum Jeon,6,2,US,https://api.openalex.org/works?filter=author.id:A5020846103
https://openalex.org/A5093973966,Khushi Shelat,1,0,,https://api.openalex.org/works?filter=author.id:A5093973966
https://openalex.org/A5059356040,Elisabeth Stockinger,6,2,CH,https://api.openalex.org/works?filter=author.id:A5059356040
https://openalex.org/A5081749318,Saloni Dash,33,8,IN,https://api.openalex.org/works?filter=author.id:A5081749318
https://openalex.org/A5093939668,Svetlana Churina,3,0,,https://api.openalex.org/works?filter=author.id:A5093939668
https://openalex.org/A5064171835,Mathias Wullum Nielsen,62,22,US,https://api.openalex.org/works?filter=author.id:A5064171835
https://openalex.org/A5029529751,Isabelle Langrock,7,2,FR,https://api.openalex.org/works?filter=author.id:A5029529751
https://openalex.org/A5008909730,Roberto Nascimento Silva,111,34,PT,https://api.openalex.org/works?filter=author.id:A5008909730
https://openalex.org/A5114730085,Rongxin Ouyang,1,0,,https://api.openalex.org/works?filter=author.id:A5114730085
https://openalex.org/A5018392096,Matteo Magnani,192,29,IT,https://api.openalex.org/works?filter=author.id:A5018392096
https://openalex.org/A5048088355,Alireza Javadian Sabet,25,6,IR,https://api.openalex.org/works?filter=author.id:A5048088355
https://openalex.org/A5007176508,Alex Pentland,1032,122,CN,https://api.openalex.org/works?filter=author.id:A5007176508
https://openalex.org/A5072392110,Lingxin Hao,110,31,US,https://api.openalex.org/works?filter=author.id:A5072392110
https://openalex.org/A5011732280,Masanori Takano,70,8,JP,https://api.openalex.org/works?filter=author.id:A5011732280
https://openalex.org/A5009232244,Iyad Rahwan,332,44,US,https://api.openalex.org/works?filter=author.id:A5009232244
https://openalex.org/A5026949435,Zachary Robertson,22,6,US,https://api.openalex.org/works?filter=author.id:A5026949435
https://openalex.org/A5093974030,Khushang Zilesh Zaveri,1,1,,https://api.openalex.org/works?filter=author.id:A5093974030
https://openalex.org/A5110770632,Roberto Rigobón,263,56,US,https://api.openalex.org/works?filter=author.id:A5110770632
https://openalex.org/A5077516688,Quang Duc Truong,70,27,VN,https://api.openalex.org/works?filter=author.id:A5077516688
https://openalex.org/A5106007206,Vrushali Koli,1,0,,https://api.openalex.org/works?filter=author.id:A5106007206
https://openalex.org/A5027814433,Mohammed Alsobay,12,3,RU,https://api.openalex.org/works?filter=author.id:A5027814433
https://openalex.org/A5044261825,Matthew Haruyama,3,0,JP,https://api.openalex.org/works?filter=author.id:A5044261825
https://openalex.org/A5049055881,Sourav Medya,70,10,US,https://api.openalex.org/works?filter=author.id:A5049055881
https://openalex.org/A5093270438,Giovana Maria Alessandretti,1,0,,https://api.openalex.org/works?filter=author.id:A5093270438
https://openalex.org/A5077466034,Vikram Balasubramanian,3,2,US,https://api.openalex.org/works?filter=author.id:A5077466034
https://openalex.org/A5069939742,Zakir Durumeric,91,27,US,https://api.openalex.org/works?filter=author.id:A5069939742
https://openalex.org/A5054738619,Smitha Muthya Sudheendra,3,1,US,https://api.openalex.org/works?filter=author.id:A5054738619
https://openalex.org/A5069479535,Chirag Mahapatra,2,0,,https://api.openalex.org/works?filter=author.id:A5069479535
https://openalex.org/A5043268072,Yukihisa Fujita,70,18,JP,https://api.openalex.org/works?filter=author.id:A5043268072
https://openalex.org/A5080505346,Blue Lerner,4,1,US,https://api.openalex.org/works?filter=author.id:A5080505346
https://openalex.org/A5095021359,Louise Zhu,1,0,,https://api.openalex.org/works?filter=author.id:A5095021359
https://openalex.org/A5100669855,Yilun Liu,201,36,CN,https://api.openalex.org/works?filter=author.id:A5100669855
https://openalex.org/A5021346979,Filippo Menczer,670,75,US,https://api.openalex.org/works?filter=author.id:A5021346979
https://openalex.org/A5101456958,Dhruv Gupta,53,9,AE,https://api.openalex.org/works?filter=author.id:A5101456958
https://openalex.org/A5093974031,Soumna Nema,1,1,,https://api.openalex.org/works?filter=author.id:A5093974031
https://openalex.org/A5091266570,Sanmi Koyejo,90,16,GB,https://api.openalex.org/works?filter=author.id:A5091266570
https://openalex.org/A5006335513,Jinghui Chen,138,19,CN,https://api.openalex.org/works?filter=author.id:A5006335513
https://openalex.org/A5082461253,Johan Bollen,167,39,GH,https://api.openalex.org/works?filter=author.id:A5082461253
https://openalex.org/A5100322712,Yan Wang,1828,69,CN,https://api.openalex.org/works?filter=author.id:A5100322712
https://openalex.org/A5005537718,Yunkang Yang,8,5,US,https://api.openalex.org/works?filter=author.id:A5005537718
