id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5113919628,Yufeng Ouyang,https://api.openalex.org/works?filter=author.id:A5113919628,9,17,CN
https://openalex.org/A5053236115,Miaofeng Liu,https://api.openalex.org/works?filter=author.id:A5053236115,3,4,CN
https://openalex.org/A5034808244,Daniele Bellutta,https://api.openalex.org/works?filter=author.id:A5034808244,4,10,US
https://openalex.org/A5108050911,Weimin Zheng,https://api.openalex.org/works?filter=author.id:A5108050911,44,708,CN
https://openalex.org/A5022585812,Janice T. Blane,https://api.openalex.org/works?filter=author.id:A5022585812,3,7,US
https://openalex.org/A5000600927,Iuliia Alieva,https://api.openalex.org/works?filter=author.id:A5000600927,4,9,US
https://openalex.org/A5026269091,J. D. Moffitt,https://api.openalex.org/works?filter=author.id:A5026269091,3,5,US
https://openalex.org/A5075426054,Jeffrey Reminga,https://api.openalex.org/works?filter=author.id:A5075426054,8,12,US
https://openalex.org/A5064587316,Natasha Kamneva,https://api.openalex.org/works?filter=author.id:A5064587316,1,1,
https://openalex.org/A5017589963,Il‐Chul Moon,https://api.openalex.org/works?filter=author.id:A5017589963,20,175,KR
https://openalex.org/A5103083194,Ghita Mezzour,https://api.openalex.org/works?filter=author.id:A5103083194,12,39,MA
https://openalex.org/A5020837924,Maksim Tsvetovat,https://api.openalex.org/works?filter=author.id:A5020837924,12,35,US
https://openalex.org/A5088860826,Isabel Murdock,https://api.openalex.org/works?filter=author.id:A5088860826,2,3,US
https://openalex.org/A5033466254,Aman Tyagi,https://api.openalex.org/works?filter=author.id:A5033466254,8,35,US
https://openalex.org/A5035398709,Edoardo M. Airoldi,https://api.openalex.org/works?filter=author.id:A5035398709,46,255,US
https://openalex.org/A5045660489,Brian R. Hirshman,https://api.openalex.org/works?filter=author.id:A5045660489,20,95,US
https://openalex.org/A5044005828,Ismail Kassou,https://api.openalex.org/works?filter=author.id:A5044005828,10,47,MA
https://openalex.org/A5100781915,Xue Bai,https://api.openalex.org/works?filter=author.id:A5100781915,12,72,CN
https://openalex.org/A5014822644,Imane Khaouja,https://api.openalex.org/works?filter=author.id:A5014822644,4,12,MA
https://openalex.org/A5073393938,Michael Kenney,https://api.openalex.org/works?filter=author.id:A5073393938,29,138,US
https://openalex.org/A5036961942,Cale Horne,https://api.openalex.org/works?filter=author.id:A5036961942,6,27,US
https://openalex.org/A5047826639,Mia Bloom,https://api.openalex.org/works?filter=author.id:A5047826639,22,115,US
https://openalex.org/A5050370761,Ramón Villa-Cox,https://api.openalex.org/works?filter=author.id:A5050370761,6,18,US
https://openalex.org/A5100323773,Wei Wei,https://api.openalex.org/works?filter=author.id:A5100323773,22,353,CN
https://openalex.org/A5068791842,Peter Vining,https://api.openalex.org/works?filter=author.id:A5068791842,1,6,US
https://openalex.org/A5111548453,John Horgan,https://api.openalex.org/works?filter=author.id:A5111548453,37,415,IE
https://openalex.org/A5051505435,Kurt Braddock,https://api.openalex.org/works?filter=author.id:A5051505435,13,69,US
https://openalex.org/A5028574041,Michael W. Bigrigg,https://api.openalex.org/works?filter=author.id:A5028574041,9,32,US
https://openalex.org/A5067875478,Christine Sowa,https://api.openalex.org/works?filter=author.id:A5067875478,1,1,US
https://openalex.org/A5048089055,Elizabeth McGhee Hassrick,https://api.openalex.org/works?filter=author.id:A5048089055,12,48,US
https://openalex.org/A5009370402,Laura Graham Holmes,https://api.openalex.org/works?filter=author.id:A5009370402,13,42,US
https://openalex.org/A5088613770,Collette Sosnowy,https://api.openalex.org/works?filter=author.id:A5088613770,11,31,US
https://openalex.org/A5041560015,J. N. Walton,https://api.openalex.org/works?filter=author.id:A5041560015,28,65,US
https://openalex.org/A5090647314,Bradley Malin,https://api.openalex.org/works?filter=author.id:A5090647314,54,425,US
https://openalex.org/A5026696092,Curtis M. Topper,https://api.openalex.org/works?filter=author.id:A5026696092,1,2,US
https://openalex.org/A5088227654,Craig Schreiber,https://api.openalex.org/works?filter=author.id:A5088227654,10,22,US
https://openalex.org/A5036724400,Michael J. Ashworth,https://api.openalex.org/works?filter=author.id:A5036724400,6,8,US
https://openalex.org/A5023884238,Virginia L. Bedford,https://api.openalex.org/works?filter=author.id:A5023884238,1,2,US
https://openalex.org/A5071968122,Bruce Y. Lee,https://api.openalex.org/works?filter=author.id:A5071968122,55,314,US
https://openalex.org/A5043740961,Mark S. Roberts,https://api.openalex.org/works?filter=author.id:A5043740961,56,423,US
https://openalex.org/A5005141159,Michael J. Lanham,https://api.openalex.org/works?filter=author.id:A5005141159,5,12,US
https://openalex.org/A5011362394,Guido Cervone,https://api.openalex.org/works?filter=author.id:A5011362394,34,233,US
https://openalex.org/A5100323842,Wei Wei,https://api.openalex.org/works?filter=author.id:A5100323842,28,222,CN
https://openalex.org/A5109221121,Maxine L. Rockoff,https://api.openalex.org/works?filter=author.id:A5109221121,11,32,US
https://openalex.org/A5076384465,Jacqueline Merrill,https://api.openalex.org/works?filter=author.id:A5076384465,27,99,US
https://openalex.org/A5040701706,Sally W. Aboelela,https://api.openalex.org/works?filter=author.id:A5040701706,7,9,EG
https://openalex.org/A5080795738,Kristine M. Gebbie,https://api.openalex.org/works?filter=author.id:A5080795738,34,257,AU
https://openalex.org/A5038579832,Suzanne Bakken,https://api.openalex.org/works?filter=author.id:A5038579832,64,551,US
https://openalex.org/A5003323323,Martha Harty,https://api.openalex.org/works?filter=author.id:A5003323323,2,4,US
https://openalex.org/A5057036419,Elaine Larson,https://api.openalex.org/works?filter=author.id:A5057036419,88,713,US
https://openalex.org/A5079167360,Michael D. Caldwell,https://api.openalex.org/works?filter=author.id:A5079167360,37,150,
https://openalex.org/A5017465110,Gregory L. Alexander,https://api.openalex.org/works?filter=author.id:A5017465110,32,254,US
https://openalex.org/A5058506527,Kalyan S. Pasupathy,https://api.openalex.org/works?filter=author.id:A5058506527,23,176,US
https://openalex.org/A5009090478,Sheila M. Gephart,https://api.openalex.org/works?filter=author.id:A5009090478,25,110,US
https://openalex.org/A5039066271,Kar‐Hai Chu,https://api.openalex.org/works?filter=author.id:A5039066271,23,83,US
https://openalex.org/A5089061777,Jacqueline M. Burgette,https://api.openalex.org/works?filter=author.id:A5089061777,11,49,US
https://openalex.org/A5044453885,Alison J. Culyba,https://api.openalex.org/works?filter=author.id:A5044453885,17,96,US
https://openalex.org/A5008016791,Judith A. Effken,https://api.openalex.org/works?filter=author.id:A5008016791,25,103,US
https://openalex.org/A5091430514,E. Bradley Strecker,https://api.openalex.org/works?filter=author.id:A5091430514,2,2,US
https://openalex.org/A5108530792,Thomas A. Longstaff,https://api.openalex.org/works?filter=author.id:A5108530792,21,36,US
https://openalex.org/A5031068694,Barbara B. Brewer,https://api.openalex.org/works?filter=author.id:A5031068694,23,79,US
https://openalex.org/A5038022072,Linsey M. Steege,https://api.openalex.org/works?filter=author.id:A5038022072,28,117,US
https://openalex.org/A5034688359,Jacquelin Rankine,https://api.openalex.org/works?filter=author.id:A5034688359,6,23,US
https://openalex.org/A5074227937,Jonathan Keeling,https://api.openalex.org/works?filter=author.id:A5074227937,6,17,US
https://openalex.org/A5044617826,Michael A. Zaggl,https://api.openalex.org/works?filter=author.id:A5044617826,10,50,DK
https://openalex.org/A5035673544,Matthew R. Rosengart,https://api.openalex.org/works?filter=author.id:A5035673544,49,222,US
https://openalex.org/A5101571342,Matthias Meyer,https://api.openalex.org/works?filter=author.id:A5101571342,19,219,DE
https://openalex.org/A5051088603,Leah A. Lievrouw,https://api.openalex.org/works?filter=author.id:A5051088603,29,104,US
https://openalex.org/A5033334482,Cindy Y. Teng,https://api.openalex.org/works?filter=author.id:A5033334482,11,21,US
https://openalex.org/A5059339287,Jesse St. Charles,https://api.openalex.org/works?filter=author.id:A5059339287,6,9,US
https://openalex.org/A5009666613,Vanessa Hill,https://api.openalex.org/works?filter=author.id:A5009666613,9,170,GB
https://openalex.org/A5068198932,Billie S. Davis,https://api.openalex.org/works?filter=author.id:A5068198932,13,44,US
https://openalex.org/A5080552381,Jeremy M. Kahn,https://api.openalex.org/works?filter=author.id:A5080552381,68,424,US
https://openalex.org/A5086207985,Jeffrey C. Johnson,https://api.openalex.org/works?filter=author.id:A5086207985,24,114,US
https://openalex.org/A5017776752,Tracy Van Holt,https://api.openalex.org/works?filter=author.id:A5017776752,19,45,US
https://openalex.org/A5063203053,James D. Brinkley,https://api.openalex.org/works?filter=author.id:A5063203053,3,4,US
https://openalex.org/A5083500004,Janna Caspersen,https://api.openalex.org/works?filter=author.id:A5083500004,1,11,US
https://openalex.org/A5071978262,Thomas Koehler,https://api.openalex.org/works?filter=author.id:A5071978262,10,34,DE
https://openalex.org/A5000548595,Jun Ai,https://api.openalex.org/works?filter=author.id:A5000548595,17,85,CN
https://openalex.org/A5108063115,Binxuan Huang,https://api.openalex.org/works?filter=author.id:A5108063115,11,30,CN
https://openalex.org/A5083987276,Cathleen M. Stuetzer,https://api.openalex.org/works?filter=author.id:A5083987276,2,2,DE
https://openalex.org/A5114056659,Boubacar Diallo,https://api.openalex.org/works?filter=author.id:A5114056659,5,21,GN
https://openalex.org/A5053586070,Gerhard Thiem,https://api.openalex.org/works?filter=author.id:A5053586070,2,2,DE
https://openalex.org/A5100457326,Zhao Hai,https://api.openalex.org/works?filter=author.id:A5100457326,16,311,CN
https://openalex.org/A5060027762,Zhan Su,https://api.openalex.org/works?filter=author.id:A5060027762,15,45,CN
https://openalex.org/A5100423964,Hui Li,https://api.openalex.org/works?filter=author.id:A5100423964,23,185,CN
https://openalex.org/A5024097718,Michael E. Bales,https://api.openalex.org/works?filter=author.id:A5024097718,14,30,US
https://openalex.org/A5037627275,Stephen B. Johnson,https://api.openalex.org/works?filter=author.id:A5037627275,49,284,GB
https://openalex.org/A5052845887,Anita Patil,https://api.openalex.org/works?filter=author.id:A5052845887,10,39,IN
https://openalex.org/A5047957075,Gerri Lamb,https://api.openalex.org/works?filter=author.id:A5047957075,21,75,US
https://openalex.org/A5037332242,Joyce A. Verran,https://api.openalex.org/works?filter=author.id:A5037332242,21,66,US
https://openalex.org/A5057348711,Bradley Schmerl,https://api.openalex.org/works?filter=author.id:A5057348711,39,195,US
https://openalex.org/A5047332384,Orieta Celiku,https://api.openalex.org/works?filter=author.id:A5047332384,16,121,US
https://openalex.org/A5070791437,Frank Künkel,https://api.openalex.org/works?filter=author.id:A5070791437,7,20,US
https://openalex.org/A5042671776,Patrick Wagstrom,https://api.openalex.org/works?filter=author.id:A5042671776,12,27,US
https://openalex.org/A5045020317,David Garlan,https://api.openalex.org/works?filter=author.id:A5045020317,34,252,US
https://openalex.org/A5050618414,Jusung Lee,https://api.openalex.org/works?filter=author.id:A5050618414,16,147,US
https://openalex.org/A5012059360,Jamie Olson,https://api.openalex.org/works?filter=author.id:A5012059360,5,10,US
https://openalex.org/A5011567138,Laurent Tambayong,https://api.openalex.org/works?filter=author.id:A5011567138,6,11,US
https://openalex.org/A5102889918,Li Jiang,https://api.openalex.org/works?filter=author.id:A5102889918,14,58,CN
https://openalex.org/A5088449825,Armin Eberlein,https://api.openalex.org/works?filter=author.id:A5088449825,23,118,CA
https://openalex.org/A5046032512,Ibtissam Makdoun,https://api.openalex.org/works?filter=author.id:A5046032512,3,5,MA
https://openalex.org/A5112013284,Il-Chul Moon,https://api.openalex.org/works?filter=author.id:A5112013284,2,4,KR
https://openalex.org/A5032095191,Ibrahim Rahhal,https://api.openalex.org/works?filter=author.id:A5032095191,4,10,MA
https://openalex.org/A5059591171,Mike Schneider,https://api.openalex.org/works?filter=author.id:A5059591171,14,65,DE
https://openalex.org/A5083212338,L.R. Carley,https://api.openalex.org/works?filter=author.id:A5083212338,44,261,US
https://openalex.org/A5075296997,Mike Kowalchuck,https://api.openalex.org/works?filter=author.id:A5075296997,2,2,
https://openalex.org/A5037829144,Daniel B. Horn,https://api.openalex.org/works?filter=author.id:A5037829144,13,33,US
https://openalex.org/A5015788232,Matthew Webb,https://api.openalex.org/works?filter=author.id:A5015788232,5,7,US
https://openalex.org/A5101577122,Jiang Wu,https://api.openalex.org/works?filter=author.id:A5101577122,20,100,US
https://openalex.org/A5043075977,John M. Graham,https://api.openalex.org/works?filter=author.id:A5043075977,88,936,US
https://openalex.org/A5113803660,Alexander H. Levis,https://api.openalex.org/works?filter=author.id:A5113803660,24,181,US
https://openalex.org/A5005174020,Hu Bin,https://api.openalex.org/works?filter=author.id:A5005174020,10,61,MO
https://openalex.org/A5066593080,Alaiksandr Birukou,https://api.openalex.org/works?filter=author.id:A5066593080,1,1,
https://openalex.org/A5112725801,Steven Hall,https://api.openalex.org/works?filter=author.id:A5112725801,3,13,US
https://openalex.org/A5019594264,Catherine Spence,https://api.openalex.org/works?filter=author.id:A5019594264,1,1,US
https://openalex.org/A5103688334,Tab Snijders,https://api.openalex.org/works?filter=author.id:A5103688334,2,3,
https://openalex.org/A5062578422,W. Angus Wallace,https://api.openalex.org/works?filter=author.id:A5062578422,49,314,GB
https://openalex.org/A5060057268,Ruth Cohn,https://api.openalex.org/works?filter=author.id:A5060057268,4,5,US
https://openalex.org/A5014866425,Ronald L. Breiger,https://api.openalex.org/works?filter=author.id:A5014866425,31,111,US
https://openalex.org/A5042446076,James L. Hadler,https://api.openalex.org/works?filter=author.id:A5042446076,55,221,US
https://openalex.org/A5026105453,Zygmunt F. Dembek,https://api.openalex.org/works?filter=author.id:A5026105453,13,51,US
https://openalex.org/A5035816842,Mike Schneider,https://api.openalex.org/works?filter=author.id:A5035816842,10,24,US
https://openalex.org/A5013586600,Akira Yoshihara,https://api.openalex.org/works?filter=author.id:A5013586600,3,3,JP
https://openalex.org/A5103280533,Kazuhiro Seki,https://api.openalex.org/works?filter=author.id:A5103280533,16,101,JP
https://openalex.org/A5015623077,Kazuki Fujikawa,https://api.openalex.org/works?filter=author.id:A5015623077,5,9,JP
https://openalex.org/A5023847482,Kuniaki Uehara,https://api.openalex.org/works?filter=author.id:A5023847482,22,304,JP
https://openalex.org/A5089700115,Yoshito Hirata,https://api.openalex.org/works?filter=author.id:A5089700115,29,183,JP
https://openalex.org/A5038078845,Kazuyuki Aihara,https://api.openalex.org/works?filter=author.id:A5038078845,73,1340,JP
https://openalex.org/A5005790090,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5005790090,22,185,JP
https://openalex.org/A5056438865,Masaru Kitsuregawa,https://api.openalex.org/works?filter=author.id:A5056438865,41,631,JP
https://openalex.org/A5044977576,Akiko Matsuo,https://api.openalex.org/works?filter=author.id:A5044977576,6,48,JP
https://openalex.org/A5109357369,Yasuhiro Taguchi,https://api.openalex.org/works?filter=author.id:A5109357369,3,22,JP
https://openalex.org/A5070501515,Minoru Karasawa,https://api.openalex.org/works?filter=author.id:A5070501515,13,130,JP
https://openalex.org/A5066666509,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5066666509,4,39,CN
https://openalex.org/A5047713899,Ofer Tchernichovski,https://api.openalex.org/works?filter=author.id:A5047713899,29,94,US
https://openalex.org/A5030977322,Miki Takahasi,https://api.openalex.org/works?filter=author.id:A5030977322,13,32,JP
https://openalex.org/A5005577377,Kenta Suzuki,https://api.openalex.org/works?filter=author.id:A5005577377,14,47,JP
https://openalex.org/A5015691007,Kazuo Okanoya,https://api.openalex.org/works?filter=author.id:A5015691007,48,617,JP
https://openalex.org/A5041638136,Yasuki Kakishita,https://api.openalex.org/works?filter=author.id:A5041638136,4,9,JP
https://openalex.org/A5110559347,Tetsuro Nishino,https://api.openalex.org/works?filter=author.id:A5110559347,10,127,JP
https://openalex.org/A5073517996,Maneet Singh,https://api.openalex.org/works?filter=author.id:A5073517996,3,7,US
https://openalex.org/A5047824440,Rishemjit Kaur,https://api.openalex.org/works?filter=author.id:A5047824440,16,65,IN
https://openalex.org/A5080507324,S. R. S. Iyengar,https://api.openalex.org/works?filter=author.id:A5080507324,12,145,IN
https://openalex.org/A5017498156,Takashi Ikegami,https://api.openalex.org/works?filter=author.id:A5017498156,29,324,JP
https://openalex.org/A5061632159,Yuki Takeichi,https://api.openalex.org/works?filter=author.id:A5061632159,3,3,JP
https://openalex.org/A5102815250,Takashi Ikegami,https://api.openalex.org/works?filter=author.id:A5102815250,24,203,JP
https://openalex.org/A5001027770,Reiji Suzuki,https://api.openalex.org/works?filter=author.id:A5001027770,13,202,JP
https://openalex.org/A5101982686,Daniel Hickey,https://api.openalex.org/works?filter=author.id:A5101982686,4,34,US
https://openalex.org/A5089752125,Matheus Schmitz,https://api.openalex.org/works?filter=author.id:A5089752125,3,7,US
https://openalex.org/A5006028061,Daniel M. T. Fessler,https://api.openalex.org/works?filter=author.id:A5006028061,51,220,US
https://openalex.org/A5036895728,Johannes Uhl,https://api.openalex.org/works?filter=author.id:A5036895728,22,744,US
https://openalex.org/A5087645671,Stefan Leyk,https://api.openalex.org/works?filter=author.id:A5087645671,31,217,US
https://openalex.org/A5044430330,Georgios Chochlakis,https://api.openalex.org/works?filter=author.id:A5044430330,2,6,US
https://openalex.org/A5032134660,Gireesh Mahajan,https://api.openalex.org/works?filter=author.id:A5032134660,2,5,US
https://openalex.org/A5047472290,Sabyasachee Baruah,https://api.openalex.org/works?filter=author.id:A5047472290,4,15,US
https://openalex.org/A5103555640,Shrikanth Narayanan,https://api.openalex.org/works?filter=author.id:A5103555640,24,103,US
https://openalex.org/A5017906200,Michelle Girvan,https://api.openalex.org/works?filter=author.id:A5017906200,32,158,US
https://openalex.org/A5082692617,Emanuel Federico Alsina,https://api.openalex.org/works?filter=author.id:A5082692617,6,11,IT
https://openalex.org/A5077452538,William Rand,https://api.openalex.org/works?filter=author.id:A5077452538,75,338,US
https://openalex.org/A5067013133,Yuzi He,https://api.openalex.org/works?filter=author.id:A5067013133,3,15,US
https://openalex.org/A5063074975,Matthew Ingram,https://api.openalex.org/works?filter=author.id:A5063074975,16,162,US
https://openalex.org/A5103052909,Binyang Song,https://api.openalex.org/works?filter=author.id:A5103052909,14,52,US
https://openalex.org/A5044699025,Christopher Verzijl,https://api.openalex.org/works?filter=author.id:A5044699025,1,1,
https://openalex.org/A5009807593,Hugh G.P. Hunt,https://api.openalex.org/works?filter=author.id:A5009807593,10,60,ZA
https://openalex.org/A5098050095,Nazanin Alipoufard,https://api.openalex.org/works?filter=author.id:A5098050095,1,1,US
https://openalex.org/A5110115484,Marie-Pierre Hasne,https://api.openalex.org/works?filter=author.id:A5110115484,6,6,US
https://openalex.org/A5016717501,Chiranth Gopal,https://api.openalex.org/works?filter=author.id:A5016717501,2,4,IN
https://openalex.org/A5066247940,Ryan Blumenthal,https://api.openalex.org/works?filter=author.id:A5066247940,14,65,ZA
https://openalex.org/A5047485771,Chandima Gomes,https://api.openalex.org/works?filter=author.id:A5047485771,32,316,ZA
https://openalex.org/A5002746694,Ken J. Nixon,https://api.openalex.org/works?filter=author.id:A5002746694,11,82,ZA
https://openalex.org/A5051397820,Kumiko Kotera,https://api.openalex.org/works?filter=author.id:A5051397820,25,119,FR
https://openalex.org/A5007068870,Kohta Murase,https://api.openalex.org/works?filter=author.id:A5007068870,66,457,US
https://openalex.org/A5063417857,Ke Fang,https://api.openalex.org/works?filter=author.id:A5063417857,42,358,US
https://openalex.org/A5053874234,Angela V. Olinto,https://api.openalex.org/works?filter=author.id:A5053874234,31,272,US
https://openalex.org/A5035206337,R. D. Blandford,https://api.openalex.org/works?filter=author.id:A5035206337,143,978,US
https://openalex.org/A5036582505,Lixin Dai,https://api.openalex.org/works?filter=author.id:A5036582505,16,58,HK
https://openalex.org/A5066502046,M. Kerr,https://api.openalex.org/works?filter=author.id:A5066502046,101,587,US
https://openalex.org/A5084320653,Henrike Fleischhack,https://api.openalex.org/works?filter=author.id:A5084320653,35,200,US
https://openalex.org/A5102845677,Kenji Yokotani,https://api.openalex.org/works?filter=author.id:A5102845677,6,30,JP
https://openalex.org/A5081375505,E. Charles,https://api.openalex.org/works?filter=author.id:A5081375505,112,813,US
https://openalex.org/A5111373420,Kenneth J. Arrow,https://api.openalex.org/works?filter=author.id:A5111373420,113,791,US
https://openalex.org/A5081231589,Koubun Wakashima,https://api.openalex.org/works?filter=author.id:A5081231589,7,66,JP
https://openalex.org/A5059430592,Gen Takagi,https://api.openalex.org/works?filter=author.id:A5059430592,6,26,JP
https://openalex.org/A5032717732,Nils H. Hakansson,https://api.openalex.org/works?filter=author.id:A5032717732,34,89,DE
https://openalex.org/A5011499857,Gérard Debreu,https://api.openalex.org/works?filter=author.id:A5011499857,46,111,US
https://openalex.org/A5097428457,S. A. Ozga,https://api.openalex.org/works?filter=author.id:A5097428457,1,1,
https://openalex.org/A5066758408,Werner Hildenbrand,https://api.openalex.org/works?filter=author.id:A5066758408,38,166,DE
https://openalex.org/A5000955185,Leo A. Goodman,https://api.openalex.org/works?filter=author.id:A5000955185,77,237,US
https://openalex.org/A5113717343,Marc Nerlove,https://api.openalex.org/works?filter=author.id:A5113717343,55,261,US
https://openalex.org/A5112601882,Stephen Nickell,https://api.openalex.org/works?filter=author.id:A5112601882,60,240,US
https://openalex.org/A5002396252,Paul Chapman,https://api.openalex.org/works?filter=author.id:A5002396252,8,32,AU
https://openalex.org/A5059350950,Mordecai Kurz,https://api.openalex.org/works?filter=author.id:A5059350950,33,135,US
https://openalex.org/A5025116717,Robert C. Lind,https://api.openalex.org/works?filter=author.id:A5025116717,15,30,US
https://openalex.org/A5022503642,Zvi Griliches,https://api.openalex.org/works?filter=author.id:A5022503642,110,366,US
https://openalex.org/A5044446228,Michael D. Intrilligator,https://api.openalex.org/works?filter=author.id:A5044446228,1,1,
https://openalex.org/A5013984786,Ted Bergstrom,https://api.openalex.org/works?filter=author.id:A5013984786,19,134,US
https://openalex.org/A5014445268,Leonid Hurwicz,https://api.openalex.org/works?filter=author.id:A5014445268,40,132,US
https://openalex.org/A5035627295,Michael D. Intriligator,https://api.openalex.org/works?filter=author.id:A5035627295,34,319,US
https://openalex.org/A5051862751,J. Johnston,https://api.openalex.org/works?filter=author.id:A5051862751,12,53,US
https://openalex.org/A5073865716,Hervé Raynaud,https://api.openalex.org/works?filter=author.id:A5073865716,4,37,IT
https://openalex.org/A5049039316,H. D. Block,https://api.openalex.org/works?filter=author.id:A5049039316,1,1,
https://openalex.org/A5054404005,Samuel Karlin,https://api.openalex.org/works?filter=author.id:A5054404005,99,584,US
https://openalex.org/A5057559641,Alain C. Enthoven,https://api.openalex.org/works?filter=author.id:A5057559641,37,231,US
https://openalex.org/A5089423722,Herbert E. Scarf,https://api.openalex.org/works?filter=author.id:A5089423722,45,150,US
https://openalex.org/A5109084927,John Bonner,https://api.openalex.org/works?filter=author.id:A5109084927,12,139,CA
https://openalex.org/A5081176860,Ray Rees,https://api.openalex.org/works?filter=author.id:A5081176860,31,230,DE
https://openalex.org/A5014568316,Gordon R. Corey,https://api.openalex.org/works?filter=author.id:A5014568316,4,16,US
https://openalex.org/A5022532481,George Farkas,https://api.openalex.org/works?filter=author.id:A5022532481,64,240,US
https://openalex.org/A5057886841,Steven N. Durlauf,https://api.openalex.org/works?filter=author.id:A5057886841,69,393,US
https://openalex.org/A5109204185,Partha Dasgupta,https://api.openalex.org/works?filter=author.id:A5109204185,78,378,GB
https://openalex.org/A5113450915,Karl-Göran Mäler,https://api.openalex.org/works?filter=author.id:A5113450915,49,156,SE
https://openalex.org/A5014196604,Daniel McFadden,https://api.openalex.org/works?filter=author.id:A5014196604,75,289,GB
https://openalex.org/A5108406018,Martin Feldstein,https://api.openalex.org/works?filter=author.id:A5108406018,103,1163,US
https://openalex.org/A5026390628,James M. Poterba,https://api.openalex.org/works?filter=author.id:A5026390628,104,762,US
https://openalex.org/A5110540363,Lawrence R. Klein,https://api.openalex.org/works?filter=author.id:A5110540363,51,507,US
https://openalex.org/A5001761955,Robert M. Solow,https://api.openalex.org/works?filter=author.id:A5001761955,81,488,US
https://openalex.org/A5074218217,Joseph E. Stiglitz,https://api.openalex.org/works?filter=author.id:A5074218217,171,1753,US
https://openalex.org/A5034267718,William C. Hood,https://api.openalex.org/works?filter=author.id:A5034267718,11,58,US
https://openalex.org/A5016425001,Tjalling C. Koopmans,https://api.openalex.org/works?filter=author.id:A5016425001,44,129,GB
https://openalex.org/A5035507294,Anthony C. Fisher,https://api.openalex.org/works?filter=author.id:A5035507294,43,288,GB
https://openalex.org/A5061881911,Hirofumi Uzawa,https://api.openalex.org/works?filter=author.id:A5061881911,34,145,JP
https://openalex.org/A5111745084,Sheldon S. L. Chang,https://api.openalex.org/works?filter=author.id:A5111745084,15,64,US
https://openalex.org/A5075431846,David Levhari,https://api.openalex.org/works?filter=author.id:A5075431846,27,66,IL
https://openalex.org/A5101501222,Amartya Sen,https://api.openalex.org/works?filter=author.id:A5101501222,117,834,IN
https://openalex.org/A5091241744,Jan Tinbergen,https://api.openalex.org/works?filter=author.id:A5091241744,36,487,NL
https://openalex.org/A5109876597,Bruce Greenwald,https://api.openalex.org/works?filter=author.id:A5109876597,50,187,US
https://openalex.org/A5004193983,M. McManus,https://api.openalex.org/works?filter=author.id:A5004193983,12,23,AU
https://openalex.org/A5009013374,Gretchen C. Daily,https://api.openalex.org/works?filter=author.id:A5009013374,108,367,US
https://openalex.org/A5081069760,Kotaro Suzumura,https://api.openalex.org/works?filter=author.id:A5081069760,34,302,JP
https://openalex.org/A5077712228,Simon A. Levin,https://api.openalex.org/works?filter=author.id:A5077712228,141,993,US
https://openalex.org/A5110532426,Eric Maskin,https://api.openalex.org/works?filter=author.id:A5110532426,71,268,US
https://openalex.org/A5038732975,David A. Starrett,https://api.openalex.org/works?filter=author.id:A5038732975,30,154,US
https://openalex.org/A5036226022,Kirsten L.L. Oleson,https://api.openalex.org/works?filter=author.id:A5036226022,29,91,US
https://openalex.org/A5110433113,Thomas H. Tietenberg,https://api.openalex.org/works?filter=author.id:A5110433113,19,49,SE
https://openalex.org/A5016312089,Thomas Sterner,https://api.openalex.org/works?filter=author.id:A5016312089,51,373,SE
https://openalex.org/A5112286939,James Davidson,https://api.openalex.org/works?filter=author.id:A5112286939,33,198,US
https://openalex.org/A5110726474,Jacob T. Schwartz,https://api.openalex.org/works?filter=author.id:A5110726474,42,217,US
https://openalex.org/A5090147015,S. Vajda,https://api.openalex.org/works?filter=author.id:A5090147015,1,1,
https://openalex.org/A5026497042,Kevin J. Mumford,https://api.openalex.org/works?filter=author.id:A5026497042,20,161,US
https://openalex.org/A5055521555,Lawrence H. Goulder,https://api.openalex.org/works?filter=author.id:A5055521555,58,233,US
https://openalex.org/A5011616041,Albert Newhouse,https://api.openalex.org/works?filter=author.id:A5011616041,7,26,US
https://openalex.org/A5005483577,Reinhard Selten,https://api.openalex.org/works?filter=author.id:A5005483577,60,305,DE
https://openalex.org/A5075807070,Samuel Karlin,https://api.openalex.org/works?filter=author.id:A5075807070,2,2,
https://openalex.org/A5005564085,Ron Borzekowski,https://api.openalex.org/works?filter=author.id:A5005564085,13,25,US
https://openalex.org/A5051704802,C. McGuire,https://api.openalex.org/works?filter=author.id:A5051704802,6,11,GB
https://openalex.org/A5110826404,Patrick Suppes,https://api.openalex.org/works?filter=author.id:A5110826404,70,687,US
https://openalex.org/A5062432793,Albert Gailord Hart,https://api.openalex.org/works?filter=author.id:A5062432793,14,123,GB
https://openalex.org/A5017535319,Roy Radner,https://api.openalex.org/works?filter=author.id:A5017535319,54,230,US
https://openalex.org/A5103464541,Partha Dasgupta,https://api.openalex.org/works?filter=author.id:A5103464541,23,104,IN
https://openalex.org/A5033168114,Jacob Marschak,https://api.openalex.org/works?filter=author.id:A5033168114,35,203,US
https://openalex.org/A5051553317,Thomas Stauffer,https://api.openalex.org/works?filter=author.id:A5051553317,9,54,US
https://openalex.org/A5041518162,George B. Shepherd,https://api.openalex.org/works?filter=author.id:A5041518162,1,2,
